#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BB6C6F
#Date Time: 2026-05-19 16:05:55.272
#Trace: Trace 1
#Start: 0 Hz
#Stop: 5e+06 Hz
#BINs: 8193
#Rate: 1e+07 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.41735 V
#Offset: 0.000121392 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.41996 V
#Offset: 0.00033881 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Phase (deg)
101928.7109375,-83.51885493271062,-160.5770707728209
102539.0625,-83.04366107599688,30.93691798588755
103149.4140625,-82.71466514626164,-141.8658003291802
103759.765625,-83.80231697101864,32.09516203736975
104370.1171875,-86.8693555509647,-166.101933533553
104980.46875,-89.7112057782461,-17.76993883037155
105590.8203125,-89.79104294124423,135.3427148736071
106201.171875,-89.92753928385693,-59.28949068707477
106811.5234375,-92.47137805942265,111.216218019923
107421.875,-99.37659926121795,-71.28635416558099
108032.2265625,-110.8167891767381,-34.9270113061342
108642.578125,-96.27722021969093,142.3620989355566
109252.9296875,-92.11929094027366,-35.04624779621467
109863.28125,-89.7246317047001,138.960218418356
110473.6328125,-89.03137312908402,-42.33055210543331
111083.984375,-89.33753895321131,141.2306645105567
111694.3359375,-87.95976736661862,-35.38742582168118
112304.6875,-87.07541438168435,155.9634296395427
112915.0390625,-88.52783539712426,-6.71048146858504
113525.390625,-92.30781332172837,-168.9270552736694
114135.7421875,-97.14779122569924,34.46186919684596
114746.09375,-99.7538730844736,-102.1844682157008
115356.4453125,-99.32359296535236,124.0061581672307
115966.796875,-100.6857861078145,-9.126872788533834
116577.1484375,-100.7359190896971,-170.1786774877251
117187.5,-99.20991375709676,-3.657622491336464
117797.8515625,-100.3652697283045,-173.219574378043
118408.203125,-105.8350836136684,20.66761872384576
119018.5546875,-106.2180940142247,-120.7395564700605
119628.90625,-99.46387866315081,87.08048322791005
120239.2578125,-97.42088626999724,-101.5731433090212
120849.609375,-93.86749443233691,43.87886731265363
121459.9609375,-91.17784449530652,-145.8462745681362
122070.3125,-91.76385174059644,37.9949764353115
122680.6640625,-93.75815893330808,-141.7671249029846
123291.015625,-95.62056059567934,38.06324388106312
123901.3671875,-98.61159324088567,-132.543878111093
124511.71875,-110.9678020568728,99.2783195357984
125122.0703125,-103.2667936434154,22.18673576487636
125732.421875,-99.16755428102333,-136.5679094162139
126342.7734375,-93.51360120895366,52.56628000762323
126953.125,-88.65973965092343,-115.7509420226052
127563.4765625,-85.99141982286713,75.71143198399247
128173.828125,-85.71294361047372,-102.332640967999
128784.1796875,-86.44080279688555,75.15958344353656
129394.53125,-87.64060648468649,-102.9609933796622
130004.8828125,-90.78783576290142,83.87567222419233
130615.234375,-95.36957705407785,-82.84779557778796
131225.5859375,-98.48534970739435,135.7177392015669
131835.9375,-99.3855343321173,15.97482582472497
132446.2890625,-102.1459476085344,-103.2787649237018
133056.640625,-105.0161361968442,139.2834751602539
133666.9921875,-104.4957358042624,-12.85520185830676
134277.34375,-101.006537507914,-170.7128981324175
134887.6953125,-100.1953372359772,4.781417517492134
135498.046875,-99.33690781817486,145.6283754604064
136108.3984375,-98.37510695941293,-46.0653902903254
136718.75,-104.4900437623216,-168.775711803015
137329.1015625,-94.12973081426495,76.62450336459672
137939.453125,-90.40593442525953,-95.20344995534782
138549.8046875,-90.1365416082798,88.99984670060155
139160.15625,-89.90941363164808,-105.5470268530188
139770.5078125,-90.1345002705193,60.17324815351331
140380.859375,-93.80123301293226,-137.353499112377
140991.2109375,-93.37505829470585,1.992312531738456
141601.5625,-92.52650847113372,163.3209318990043
142211.9140625,-93.35721972326083,-48.13477061815746
142822.265625,-93.13481267328571,112.0419718057853
143432.6171875,-96.04597120689314,-89.23102148953457
144042.96875,-100.3911411160664,67.61630796022911
144653.3203125,-105.7474487702533,-89.967139464859
145263.671875,-103.7426450445929,139.550720655366
145874.0234375,-97.60850899726891,4.419335782973375
146484.375,-93.23045816327644,-153.6214842283788
147094.7265625,-92.78694435270701,34.04485086260318
147705.078125,-92.16668797538814,-152.1581331462932
148315.4296875,-89.41989521682017,24.36960168017314
148925.78125,-88.12907068983407,-156.3815436708946
149536.1328125,-88.18843324116536,23.07752047084757
150146.484375,-88.45937991500399,-149.4511151214365
150756.8359375,-89.65720011757172,41.14956890257882
151367.1875,-92.56597499350124,-135.1034613188975
151977.5390625,-98.70377282875384,24.15094487672916
152587.890625,-102.3860549043995,122.6538223036661
153198.2421875,-105.6847487342733,-78.77800508428427
153808.59375,-105.2309511089495,-44.50812922844349
154418.9453125,-96.79173239255137,140.8670389029912
155029.296875,-95.48110835130841,-48.49672098301783
155639.6484375,-94.558395228422,128.853312220418
156250,-95.73771751907469,-42.09433968496882
156860.3515625,-100.0672710356982,138.367219042112
157470.703125,-98.46508267740192,-51.98735101669001
158081.0546875,-94.74476496344573,123.4476214217517
158691.40625,-95.65406693222938,-59.15020748115859
159301.7578125,-98.62838441553055,112.3054551856116
159912.109375,-96.05523759961756,-101.6471850484165
160522.4609375,-92.40676363133142,55.99647848920443
161132.8125,-90.64269586581746,-129.8278322255053
161743.1640625,-88.83156636929183,57.78312036349686
162353.515625,-89.56530390230981,-121.0960722344188
162963.8671875,-93.50061187932069,44.81182012300033
163574.21875,-96.07574271364714,-146.4288375567267
164184.5703125,-97.35174866323086,25.59214906553333
164794.921875,-98.16894534125807,160.2114460233583
165405.2734375,-97.73355499219237,-75.99221261941433
166015.625,-95.17941568874791,65.91025004590166
166625.9765625,-92.57444680568435,-111.8345576796353
167236.328125,-92.07199629681496,72.42612968059561
167846.6796875,-94.18480676915776,-105.3100166797681
168457.03125,-95.26658829515996,94.30359654776829
169067.3828125,-91.73317780081318,-75.57112969752315
169677.734375,-88.09262345543945,100.4591791506755
170288.0859375,-86.07104123864636,-84.46751669650232
170898.4375,-85.63729024662202,88.56837447600175
171508.7890625,-86.5954770108124,-108.2840531226071
172119.140625,-86.72962563693059,42.581181191231
172729.4921875,-85.4518995397852,-158.8612722775267
173339.84375,-84.76872989785264,13.95985163197199
173950.1953125,-84.93448383918364,-160.3188566414264
174560.546875,-85.49875885399149,28.24817516335755
175170.8984375,-86.46290231476482,-150.3453973563193
175781.25,-88.01707832264464,27.20412026299664
176391.6015625,-90.92858456851182,-167.4466480476825
177001.953125,-94.40854907248135,-32.79570209556377
177612.3046875,-95.93021765791791,80.18701891917875
178222.65625,-94.10484992263625,-144.8832471503047
178833.0078125,-94.45531669019655,11.2139017179483
179443.359375,-94.4589771771013,159.6438066593859
180053.7109375,-95.03967921793358,-31.22899441922808
180664.0625,-99.41540325936523,-171.9735369337447
181274.4140625,-101.1770577043443,72.87833169511958
181884.765625,-98.56397935464385,-44.33989705182884
182495.1171875,-93.19929289625722,139.5719655321303
183105.46875,-91.69598566323656,-31.84006956939435
183715.8203125,-92.00214893780783,166.097472485268
184326.171875,-96.71131634779474,-25.6312184397453
184936.5234375,-101.3711427184212,55.09572967790537
185546.875,-95.65695547252135,-167.4686861902255
186157.2265625,-91.20768269953288,9.726081356638169
186767.578125,-89.6356385627505,-161.5331540178841
187377.9296875,-94.00281475097222,45.5644124688044
187988.28125,-97.299797758393,-51.14045530504864
188598.6328125,-94.30060866570392,179.3715515533652
189208.984375,-91.96747528092899,32.47764153442424
189819.3359375,-91.30651957459912,-111.7324934590491
190429.6875,-90.91449354919146,109.1013661218911
191040.0390625,-91.84137591467075,-46.32296643304213
191650.390625,-96.17443649936838,160.4296496513248
192260.7421875,-96.09118087863644,47.51088090063802
192871.09375,-92.65003363828286,-114.7720806879244
193481.4453125,-92.74757431493961,64.08902210555175
194091.796875,-94.19489094778292,-117.3299457728408
194702.1484375,-101.7111557500391,34.55653662200985
195312.5,-99.84020910445059,120.6275283542448
195922.8515625,-97.4804893229539,-74.31667812322624
196533.203125,-97.32429307548611,76.24185033413572
197143.5546875,-97.07594836639758,-148.5483468937003
197753.90625,-93.6260933221338,-0.8277047646448121
198364.2578125,-88.95064476881768,-176.5244949023924
198974.609375,-86.54755058025948,10.90004248530026
199584.9609375,-86.26799844597431,-165.7818111658331
200195.3125,-86.03851086983329,17.34483782746177
200805.6640625,-85.91370519604476,-158.1448038302553
201416.015625,-86.62030435114337,29.91500346027978
202026.3671875,-87.65697402103063,-134.0342961526986
202636.71875,-88.87749551863664,69.41023998402888
203247.0703125,-90.64846528695868,-79.45558446089751
203857.421875,-91.97283114331543,138.6664287033315
204467.7734375,-92.11108983536731,0.9044769030811594
205078.125,-92.42355582187896,-155.2812787378402
205688.4765625,-96.13734927519883,20.75875668945554
206298.828125,-97.4488536610597,-170.1267961743284
206909.1796875,-96.00584716176155,6.962493943369228
207519.53125,-94.88991604807313,172.2893522314597
208129.8828125,-93.08190363518081,-7.272506451432993
208740.234375,-92.10396367080214,177.0327706773788
209350.5859375,-93.39399705490888,-18.99162433564942
209960.9375,-96.63745626022914,148.174332935023
210571.2890625,-102.6618614600063,5.542888493574119
211181.640625,-102.9067167014432,-139.7673842431261
211791.9921875,-100.3785164307778,65.84091207767645
212402.34375,-97.89097944985555,-95.32701981370266
213012.6953125,-108.2463990654214,62.20757215592518
213623.046875,-99.36067003974568,75.89807982390948
214233.3984375,-92.22037215892699,-137.6734182716723
214843.75,-89.79523077176991,37.59050201093815
215454.1015625,-90.38496972845856,-136.454972971504
216064.453125,-94.0992286009816,33.75159650898748
216674.8046875,-106.3844521549621,124.9360727067406
217285.15625,-93.91525893282412,-144.3027473648206
217895.5078125,-90.05653580855486,26.55216969330841
218505.859375,-89.58399984993592,-150.5374196223312
219116.2109375,-90.45103815290409,33.96806285693285
219726.5625,-91.13353288941312,-158.7071993297194
220336.9140625,-90.93978401556637,-3.20671628745447
220947.265625,-91.399505895061,166.5451781441814
221557.6171875,-90.80590767049422,-11.77379576255291
222167.96875,-89.6588890572738,163.7683276108875
222778.3203125,-93.4089641799618,-20.52390266874034
223388.671875,-109.2733725768587,144.1506207992275
223999.0234375,-123.5004527333898,-169.3593952746351
224609.375,-106.7113216043701,-53.03468673755137
225219.7265625,-97.00811731549804,116.756475668504
225830.078125,-93.43635655216814,-103.2218766826705
226440.4296875,-91.20612456506356,49.76715133245423
227050.78125,-90.7101323907977,-148.5759723301374
227661.1328125,-89.72258870646834,15.63755332168938
228271.484375,-90.6086415999458,-165.5125147452245
228881.8359375,-93.18008645550643,34.65252956844439
229492.1875,-93.40615644446281,-107.731784056762
230102.5390625,-92.30272366387837,102.6836806382782
230712.890625,-93.14694887549486,-58.84293012069171
231323.2421875,-96.42328728932875,143.177897566224
231933.59375,-94.77765107259195,1.055777357551426
232543.9453125,-91.01073870931556,-168.2515000829472
233154.296875,-89.93131939135733,19.92716948055338
233764.6484375,-90.17169674496806,-151.8195164938388
234375,-92.24111693361206,25.20539728604035
234985.3515625,-97.14578189589028,168.2541704362413
235595.703125,-93.46971183589918,-74.05832387022438
236206.0546875,-89.00242892022197,88.86947526113477
236816.40625,-87.67649664400643,-100.0831396043307
237426.7578125,-88.87355065894542,70.12231449682386
238037.109375,-91.48034456368211,-126.9332039543863
238647.4609375,-94.53164606552795,49.05424906714382
239257.8125,-94.47769272992787,-91.5834975633457
239868.1640625,-91.4574083754225,109.3384750332942
240478.515625,-91.42828731079953,-66.81885767297686
241088.8671875,-94.04348187701387,95.04683794658619
241699.21875,-97.24480490259764,-130.8288604030967
242309.5703125,-98.31226141481736,1.910460970128227
242919.921875,-97.37806593378738,153.6154305608489
243530.2734375,-97.47374302811102,-69.1641181956962
244140.625,-93.08143593821072,66.8001209023315
244750.9765625,-90.61641293884878,-128.6836720863766
245361.328125,-90.96652965699163,30.46107996827548
245971.6796875,-91.30805196327186,171.4115530578357
246582.03125,-88.96430807392143,-46.03366785372582
247192.3828125,-87.64512942930331,114.4756587162906
247802.734375,-89.17882290784553,-83.85824749941489
248413.0859375,-91.83167614458044,73.82315004340198
249023.4375,-96.56680144589825,-115.477564062801
249633.7890625,-101.0384967945483,81.68955556956982
250244.140625,-94.4038890228868,-72.31197603703498
250854.4921875,-89.74850281350155,116.6417839490137
251464.84375,-89.54361756565342,-63.65519470520298
252075.1953125,-92.0725309070677,113.6602315064663
252685.546875,-97.35991777222752,-57.11925783589513
253295.8984375,-102.8216406397893,-157.3378859932767
253906.25,-95.40406668778408,50.90912138201022
254516.6015625,-92.82585160318075,-141.9760717787552
255126.953125,-92.76144569097778,13.27522133930316
255737.3046875,-92.02615633639881,158.1777466988697
256347.65625,-90.82234967404737,-44.28348972392364
256958.0078125,-91.58615344727809,116.4917659353434
257568.359375,-94.83347375838036,-86.79188532496143
258178.7109375,-106.0065161581984,23.79343393851733
258789.0625,-97.16031284834679,108.0344230159061
259399.4140625,-95.5222604032467,-93.53848430100282
260009.765625,-97.5876832467321,60.66410222776294
260620.1171875,-105.6772803411276,-165.4778282236817
261230.46875,-101.6121625649438,-94.58155838677162
261840.8203125,-98.55571555032705,39.51382032648958
262451.171875,-94.87864182116523,-173.3458667475856
263061.5234375,-95.41296138685369,-9.912081841271975
263671.875,-97.33339673700939,117.4689197612772
264282.2265625,-94.61708475999933,-100.722628232307
264892.578125,-93.38383061079318,58.58540091239362
265502.9296875,-94.30915460897933,-129.6093956355563
266113.28125,-99.99203912180322,70.70794905252336
266723.6328125,-101.9629062790099,-53.11498932073538
267333.984375,-104.9711569357931,153.8419475373897
267944.3359375,-114.9934739766123,150.5742630995109
268554.6875,-95.92610043950508,-2.724114572919931
269165.0390625,-89.63657038051382,178.6483213640952
269775.390625,-87.90667882893736,-1.376020111819251
270385.7421875,-87.32584262553348,-176.5007302280128
270996.09375,-86.59577991778841,11.66906513068991
271606.4453125,-88.92992315753278,-160.5532210024624
272216.796875,-96.64231809904783,42.51879616529613
272827.1484375,-102.1968159120037,-39.57314322239068
273437.5,-95.04251646181564,-177.0268530666761
274047.8515625,-92.08585438929947,5.554684662967814
274658.203125,-93.8011591079602,-177.8764532531798
275268.5546875,-100.7965147980719,-21.82796120387351
275878.90625,-101.0854877724615,148.4698025320644
276489.2578125,-94.48845602108337,-1.367019684479583
277099.609375,-91.9811122995759,-175.2758772695116
277709.9609375,-90.60516976252821,12.53007500510427
278320.3125,-89.72752031482456,-158.0046219266668
278930.6640625,-92.333982773432,34.37225285942392
279541.015625,-93.0910608272325,-110.2219154416223
280151.3671875,-90.56514131260775,101.255499682747
280761.71875,-89.40411424612108,-48.7496430010361
281372.0703125,-89.79927060823954,146.9837750537318
281982.421875,-91.78634188924019,-17.78111986519038
282592.7734375,-92.91529106651588,-166.5617940670793
283203.125,-96.22950036006551,48.54428414206143
283813.4765625,-103.0295192399438,-33.79128550072346
284423.828125,-96.17066028112122,-167.1674564351717
285034.1796875,-94.30462906717116,4.271270991650168
285644.53125,-93.9366845860923,-169.5547895510202
286254.8828125,-95.52548152879461,9.956397826176946
286865.234375,-96.67273974494432,146.4949046571295
287475.5859375,-93.7796849030311,-56.29189333381616
288085.9375,-90.81410523411037,119.76309203989
288696.2890625,-89.25105911193613,-62.27179686773758
289306.640625,-90.87531443550986,112.5221243090471
289916.9921875,-96.11290229030101,-68.69952834658108
290527.34375,-101.2789461980777,-148.2780910703239
291137.6953125,-92.90274200184938,74.66343096687187
291748.046875,-93.83636795077317,-99.20606544726694
292358.3984375,-98.22579796060326,72.01707828580118
292968.75,-100.9793122620232,-71.08065497120606
293579.1015625,-97.18924851985958,173.5393852101325
294189.453125,-96.49766348330475,-12.37329259980128
294799.8046875,-95.46313730347075,98.14677481002478
295410.15625,-91.18409254037813,-116.9905873901626
296020.5078125,-88.75665530426565,47.98046941783323
296630.859375,-86.59483262308756,-139.6671914809961
297241.2109375,-86.19257044866963,32.08967138891106
297851.5625,-87.93806425740627,-157.8297643831012
298461.9140625,-91.4056363266849,15.25069983592647
299072.265625,-96.30890764592563,-174.491312994359
299682.6171875,-131.1961612712329,161.7277582885152
300292.96875,-93.69718728462729,-12.60824143681168
300903.3203125,-90.60409319540355,162.3604644595359
301513.671875,-93.01212685699497,-20.93548768607127
302124.0234375,-102.8491156632793,179.9155666620971
302734.375,-95.3011426483688,104.5289438226592
303344.7265625,-88.86369195678868,-74.19658177567325
303955.078125,-87.7841346141266,97.54079615460746
304565.4296875,-88.29114633367881,-105.4691350079671
305175.78125,-88.87511233476818,49.51337688574436
305786.1328125,-92.76835668134474,-156.4872729271963
306396.484375,-99.96204252058355,3.146802692704358
307006.8359375,-106.2181782077103,-62.54409655877819
307617.1875,-95.43434325079957,160.4496363795525
308227.5390625,-92.42627931977813,-10.17831291783166
308837.890625,-93.68944004357749,176.2847711076269
309448.2421875,-95.7007655141453,17.526189816758
310058.59375,-94.48075641866785,-135.7486733786095
310668.9453125,-96.64241790343426,66.94575645664874
311279.296875,-101.7072291016443,-36.47236588443145
311889.6484375,-99.63788783180487,-173.5858735183741
312500,-99.21170641096222,4.886546333418509
313110.3515625,-98.3433624996226,168.1016456796422
313720.703125,-96.73172916534651,-57.5354229978954
314331.0546875,-89.84660163569575,107.760364206811
314941.40625,-86.68442830230119,-66.53557966827915
315551.7578125,-86.33459612956779,122.0329511336117
316162.109375,-86.66602936571154,-45.42546838965845
316772.4609375,-88.26010544501783,150.7496912780429
317382.8125,-90.71514992154066,-7.471077382261588
317993.1640625,-92.1539183444476,-166.0292171972126
318603.515625,-93.69321649084499,43.77931141905972
319213.8671875,-92.77111411852816,-106.342247585245
319824.21875,-91.78033165469199,80.67039853506279
320434.5703125,-94.21376127214464,-102.3415910187028
321044.921875,-99.65968987752296,41.12352838987086
321655.2734375,-97.31858974806072,175.9883904615047
322265.625,-96.80043979437663,-21.69431039145642
322875.9765625,-105.8408154631828,170.5399851987263
323486.328125,-98.50417307340906,105.9990260738304
324096.6796875,-95.16598876180852,-49.58036571894451
324707.03125,-92.99926029532861,158.7764847764612
325317.3828125,-92.39835827620688,-14.52841282779813
325927.734375,-93.18308815379629,170.8828873181304
326538.0859375,-94.05453669302544,-9.508691313934692
327148.4375,-93.19210196655958,171.794260235955
327758.7890625,-90.45297479853591,9.871706675123638
328369.140625,-89.28357641502897,-150.0950570684507
328979.4921875,-89.42486730320765,45.88857256175415
329589.84375,-92.01502638006048,-122.8761348064644
330200.1953125,-99.58543497408698,99.78066869722494
330810.546875,-97.50192595688782,3.12985797820533
331420.8984375,-96.33770223529794,-157.1566591350629
332031.25,-103.5519354858191,26.47035090873445
332641.6015625,-115.091467032215,-34.69486982611009
333251.953125,-102.49786763635,152.5152957921447
333862.3046875,-97.57584209749385,-11.35028970612986
334472.65625,-97.21140181620459,174.6391661136604
335083.0078125,-97.92461342074999,-6.536351845727827
335693.359375,-97.49328690536004,-165.9804873851267
336303.7109375,-99.4389476894017,41.72663777026077
336914.0625,-103.3993550505216,-102.9827375532522
337524.4140625,-108.3540266999403,141.5742643488531
338134.765625,-100.8506801503205,35.6982948065092
338745.1171875,-100.3330643224423,-128.4055457116764
