#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery3
#Serial Number: SN:210415BB6C6F
#Date Time: 2026-05-19 15:52:11.974
#Start: 200 Hz
#Stop: 200000 Hz
#Steps: 1001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.41735 V
#Offset: 0.000121392 V
#Relative: no

Frequency (Hz),Channel 1 Magnitude (X)
1079.021245030256,0.8106962094425451
1086.500662984867,0.8211740385024759
1094.031925787944,0.8314952513165976
1101.615392810808,0.8410571709110405
1109.251425915822,0.8505446901488187
1116.940389473662,0.8596730359534643
1124.682650380699,0.8684084714747153
1132.478578076507,0.876924026528076
1140.328544561496,0.8851345542845495
1148.232924414656,0.892636554310043
1156.192094811437,0.8998972906262522
1164.206435541743,0.9067052278148465
1172.276329028058,0.9137311975145604
1180.40216034369,0.9199577293570528
1188.584317231147,0.9259098805408459
1196.82319012064,0.931558087685029
1205.119172148716,0.9370594806160487
1213.472659177012,0.9414702109075553
1221.884049811145,0.9465728201459013
1230.353745419737,0.9511904465755849
1238.882150153564,0.9552948308193905
1247.46967096484,0.9591720864952863
1256.116717626637,0.9627670813122957
1264.823702752439,0.9667524401766434
1273.591041815832,0.9694989443738241
1282.419153170325,0.9726652290158445
1291.308458069313,0.9757221821360144
1300.259380686182,0.9784299144645557
1309.272348134551,0.9806258610869669
1318.347790488644,0.9831012719526623
1327.486140803819,0.9853466936695028
1336.68783513723,0.9873312210655689
1345.953312568636,0.9892899521801832
1355.283015221351,0.9911208756009527
1364.677388283341,0.9929520903742186
1374.136880028465,0.9940515395107321
1383.661941837874,0.9955009820284807
1393.253028221539,0.9970594386441926
1402.910596839944,0.9977670939166405
1412.635108525925,0.9989252529900868
1422.427027306659,0.9996449656369565
1432.286820425804,1.000874271859659
1442.214958365801,1.001602278573764
1452.21191487031,1.002221648022394
1462.278166966836,1.002947230252259
1472.414194989472,1.003501088619237
1482.620482601837,1.004039611112212
1492.897516820134,1.004785867859245
1503.245788036412,1.005196316192159
1513.665790041949,1.006011168409895
1524.158020050826,1.006357619481616
1534.722978723639,1.006504177254586
1545.361170191406,1.006392898560204
1556.073102079608,1.006885807891763
1566.859285532426,1.00724916213964
1577.72023523711,1.007288672861511
1588.656469448564,1.007439553858922
1599.668510014057,1.007958955746084
1610.756882398136,1.008002304311648
1621.922115707683,1.007712867076336
1633.164742717186,1.008340137616198
1644.485299894143,1.008296688615495
1655.884327424671,1.007958859268369
1667.36236923927,1.008301399434824
1678.919973038796,1.008734913722774
1690.55769032058,1.008883122951294
1702.276076404755,1.008592220272168
1714.07569046074,1.008402287320013
1725.957095533942,1.008795197508444
1737.920858572604,1.008774530173794
1749.967550454875,1.008213230092071
1762.09774601603,1.008687182114734
1774.312024075923,1.008410385400819
1786.610967466591,1.008496297781775
1798.995163060073,1.009093892697015
1811.465201796402,1.008758435947303
1824.021678711821,1.00856726050647
1836.665192967162,1.00848457635927
1849.396347876448,1.008489485677226
1862.215750935662,1.008667214375171
1875.124013851762,1.008440699182849
1888.121752571847,1.008639198406537
1901.209587312566,1.00854533036644
1914.38814258969,1.008309036237392
1927.658047247943,1.00856249115719
1941.01993449098,1.008434701562368
1954.474441911624,1.008456177159135
1968.022211522269,1.008424740447005
1981.663889785537,1.008460447617366
1995.400127645107,1.008178802657027
2009.231580556792,1.00825132607594
2023.158908519797,1.00848413616544
2037.182776108236,1.007993373835774
2051.303852502816,1.007928993566028
2065.522811522797,1.00767239504113
2079.840331658119,1.007996566355728
2094.257096101801,1.007880374999467
2108.773792782518,1.007880436073169
2123.391114397451,1.007502425515701
2138.109758445316,1.007338244952868
2152.930427259671,1.007859396241313
2167.853828042408,1.007491318764935
2182.880672897514,1.007609213234236
2198.011678865043,1.007669687445671
2213.247567955334,1.007729596811094
2228.589067183461,1.0077741129822
2244.036908603928,1.007768972011373
2259.591829345597,1.007686584134136
2275.254571646863,1.007683470802096
2291.025882891072,1.00815933766875
2306.906515642186,1.007962731530191
2322.897227680686,1.007506241348192
2338.998782039744,1.007562963475007
2355.211947041616,1.007781985531303
2371.537496334322,1.007642145184493
2387.976208928547,1.007777986660194
2404.528869234827,1.007831295077349
2421.196267100966,1.007559485810718
2437.979197849735,1.007061435030913
2454.878462316816,1.007965277656595
2471.894866889023,1.007626336619964
2489.029223542771,1.007317774489802
2506.282349882834,1.008020635108301
2523.655069181343,1.008082417915709
2541.148210417085,1.008098044536696
2558.762608315051,1.008028516828174
2576.49910338627,1.007942091953427
2594.358541967913,1.008117882891932
2612.341776263685,1.008340249516049
2630.449664384478,1.007623549272228
2648.683070389332,1.007987906226498
2667.04286432665,1.007944413317249
2685.52992227573,1.008237510997017
2704.145126388556,1.007731081183408
2722.889364931902,1.007987404430245
2741.763532329709,1.008296616074307
2760.768529205772,1.008138889282166
2779.905262426708,1.007893445740628
2799.174645145238,1.008424846048631
2818.577596843751,1.008591992037703
2838.115043378186,1.008820570748735
2857.787917022207,1.008257000422184
2877.597156511693,1.008682814044368
2897.543707089525,1.008874306609377
2917.628520550699,1.008582313093601
2937.852555287735,1.007833245200987
2958.216776336417,1.007410096667018
2978.722155421832,1.0090069595046
2999.36967100475,1.008929819989532
3020.160308328298,1.008918327330218
3041.095059464994,1.008136669664401
3062.174923364062,1.009537360394672
3083.400905899121,1.008904135554671
3104.774019916166,1.00891740752228
3126.295285281911,1.008837207356075
3147.965728932441,1.007794571348346
3169.786384922229,1.009162136780697
3191.758294473467,1.009606193241821
3213.882506025758,1.00915917554743
3236.160075286134,1.008650114779788
3258.592065279448,1.009904284864675
3281.179546399081,1.009900335658381
3303.923596458033,1.009533701020354
3326.825300740341,1.009255528632169
3349.885752052875,1.008579347670558
3373.106050777485,1.009566797309023
3396.487304923489,1.010174927634401
3420.030630180578,1.009826057299881
3443.737149972014,1.009303631678902
3467.607995508278,1.008945651781235
3491.644305841007,1.009858906010893
3515.847227917388,1.010150230273607
3540.217916634842,1.01045261576374
3564.757534896182,1.009991514043187
3589.467253665053,1.008793333223646
3614.348252021857,1.009697331832655
3639.401717219967,1.010607286176137
3664.628844742426,1.010380323716583
3690.030838358947,1.00978997267389
3715.6089101834,1.00986434736592
3741.364280731601,1.009822413770943
3767.298178979604,1.010450967555956
3793.411842422293,1.010917524272773
3819.70651713248,1.010562858445851
3846.183457820317,1.01074354101726
3872.843927893218,1.009438029110942
3899.689199516091,1.010747938247414
3926.720553672097,1.011241779191572
3953.939280223722,1.010660814776696
3981.346677974377,1.010984528535684
4008.944054730323,1.010490995747089
4036.732727363126,1.009520860643458
4064.714021872444,1.011120845299948
4092.889273449352,1.010901154863791
4121.259826540001,1.011191610412082
4149.827034909823,1.011542239300304
4178.59226170808,1.010256723221677
4207.556879532955,1.010622637298913
4236.722270497005,1.011516273817393
4266.089826293157,1.012038271478116
4295.660948261068,1.01175757026026
4325.437047454045,1.011771993484117
4355.419544706318,1.011251312428512
4385.609870700901,1.010694578867306
4416.009466037801,1.011811196281028
4446.619781302811,1.01214847596488
4477.44227713668,1.011833141224429
4508.478424304863,1.012027339605067
4539.729703767644,1.012214066890293
4571.197606750865,1.010796309520472
4602.883634817018,1.011550216278001
4634.789299936961,1.012225924485089
4666.916124562007,1.01218786837542
4699.265641696619,1.011847533965904
4731.839394971517,1.012528360438132
4764.638938717385,1.011948227144558
4797.665838038983,1.011039810086646
4830.921668889886,1.012380322888744
4864.408018147632,1.012397804975108
4898.126483689496,1.012424677647017
4932.078674468679,1.012444790281043
4966.266210591146,1.012344710067457
5000.690723392864,1.012413489348933
5035.353855517717,1.011274329934082
5070.257260995817,1.012928367853898
5105.402605322497,1.012960114473191
5140.791565537729,1.012710697182976
5176.425830306186,1.012945892177781
5212.307099997793,1.012471544950148
5248.437086768887,1.013009443115505
5284.817514643895,1.011599417783045
5321.450119597623,1.012109487161388
5358.336649638066,1.012332861059175
5395.478864889844,1.01293735975945
5432.878537678167,1.013555335769394
5470.537452613427,1.013351260479803
5508.457406676335,1.013017856170895
5546.640209303685,1.013309162226931
5585.087682474678,1.011505547820049
5623.801660797885,1.01278728457609
5662.783991598761,1.013032915341969
5702.036535007823,1.013090430603911
5741.561164049384,1.013579269527263
5781.359764730955,1.013127942929471
5821.434236133214,1.01372755857826
5861.786490500645,1.013503134615544
5902.418453332774,1.012375483222118
5943.332063476057,1.012493823003625
5984.529273216381,1.012922519560226
6026.012048372247,1.013180387801014
6067.782368388544,1.013318360808312
6109.842226431031,1.013705511597995
6152.19362948142,1.013308523705637
6194.838598433165,1.01378230766892
6237.779168187877,1.013471484269058
6281.017387752439,1.012187259783383
6324.555320336763,1.013217513706126
6368.39504345225,1.013576709933009
6412.538649010935,1.012984631568038
6456.988243425272,1.01352786106895
6501.745947708691,1.013193637087911
6546.813897576766,1.013487980339175
6592.194243549158,1.01365842586993
6637.889151052209,1.01382575473708
6683.900800522289,1.012723603594054
6730.231387509816,1.012654192985458
6776.883122784056,1.014180074298739
6823.858232438573,1.014282788787934
6871.158957997496,1.01419805695673
6918.78755652244,1.013812999801484
6966.74630072024,1.012985032945488
7015.037479051362,1.013807571090367
7063.663395839144,1.013334504515648
7112.626371379709,1.013817175787282
7161.928742052724,1.012931998106174
7211.572860432851,1.012377447834131
7261.561095402032,1.014054263958514
7311.8958322625,1.014279365864271
7362.579472850633,1.013761778193912
7413.614435651523,1.013783055918584
7465.003155914416,1.014095622123943
7516.748085768886,1.014191289907657
7568.851694341872,1.014428972588986
7621.316467875464,1.014229736901927
7674.144909845581,1.013687230238031
7727.339541081386,1.013083580564801
7780.902899885618,1.012685651832055
7834.837542155665,1.013836743898843
7889.146041505574,1.013582937977639
7943.83098938881,1.013733176148765
7998.894995221955,1.014278538603766
8054.340686509186,1.014732133432555
8110.170708967683,1.014167031712009
8166.387726653847,1.013482398906773
8222.994422090451,1.01418825780238
8279.993496394613,1.014051131160407
8337.387669406713,1.013977186786999
8395.179679820156,1.012378172838435
8453.372285312067,1.014260908001
8511.968262674865,1.013501482492314
8570.970407948796,1.014460027912075
8630.381536555309,1.014202846388875
8690.204483431438,1.013798462526052
8750.442103165045,1.013617166006901
8811.097270131073,1.014056836554111
8872.172878628655,1.012799932715014
8933.67184301927,1.01399089070184
8995.597097865764,1.014889688899034
9057.951598072423,1.014073343888305
9120.738319025928,1.012644815536455
9183.960256737379,1.012423037307738
9247.620427985212,1.014220992406549
9311.721870459187,1.014699461386978
9376.26764290531,1.014825818923466
9441.260825271818,1.014870488134682
9506.704518856111,1.014036423790775
9572.601846452775,1.013839709932033
9638.955952502552,1.014665796684887
9705.770003242429,1.012441499589644
9773.047186856673,1.014428681168789
9840.790713629018,1.013847666787698
9909.003816095807,1.014718073404701
9977.689749200243,1.013976904735889
10046.85179044774,1.013048586655289
10116.49324006228,1.01340429119581
10186.61742114391,1.013915484537922
10257.2276798273,1.013769825866872
10328.32738544142,1.013972286477068
10399.91993067032,1.01413217453675
10472.00873171501,1.01350940765544
10544.59722845645,1.013423981220014
10617.68888461977,1.013765214738276
10691.28718793943,1.011746506188527
10765.39565032577,1.014202361092672
10840.01780803248,1.014395781033427
10915.15722182542,1.014895267450878
10990.81747715249,1.014710867270008
11067.00218431474,1.013778667118358
11143.7149786386,1.013200947388802
11220.95952064941,1.013734923290208
11298.73949624605,1.013501282674959
11377.05861687683,1.014218474193304
11455.92061971659,1.014146654536679
11535.32926784502,1.014331722621247
11615.28835042624,1.013801722018071
11695.80168288962,1.013751519919397
11776.87310711178,1.01331108396482
11858.5064916,1.012029563069226
11940.70573167674,1.013760140465872
12023.47474966557,1.014178339038665
12106.81749507827,1.014112987488503
12190.73794480339,1.014021190789208
12275.24010329589,1.014146857317342
12360.32800276832,1.013776316683274
12446.00570338319,1.014362077196871
12532.27729344671,1.013773509070162
12619.14688960387,1.012060592053126
12706.61863703488,1.013398375598267
12794.69670965296,1.013745299872826
12883.38531030355,1.013798156746121
12972.68867096477,1.013185295622849
13062.61105294945,1.013683142139957
13153.15674710841,1.013832980510951
13244.33007403524,1.012954334480354
13336.13538427244,1.011680027820484
13428.57705851905,1.012481118820477
13521.65950783964,1.012668952911027
13615.38717387483,1.013752494394222
13709.76452905323,1.01392711079302
13804.79607680485,1.013540898541219
13900.48635177594,1.013442392993739
13996.83992004548,1.012929449835475
14093.86137934294,1.014662610490845
14191.55535926778,1.013118183043578
14289.92652151027,1.011952139040908
14388.979560074,1.010540195730554
14488.71920149981,1.012927347517416
14589.15020509138,1.013266768988129
14690.2773631423,1.012967896905142
14792.10550116476,1.013303854017279
14894.63947811978,1.012796358848097
14997.88418664912,1.012695643241137
15101.84455330868,1.012315265383644
15206.52553880364,1.011977076084877
15311.93213822513,1.011235102142062
15418.06938128861,1.012624108882584
15524.94233257384,1.013045101880428
15632.5560917666,1.011738883083756
15740.91579390198,1.012216748977963
15850.02660960944,1.012629587813867
15959.89374535954,1.012167365564067
16070.52244371235,1.011717472605843
16181.91798356765,1.01123945010911
16294.0856804168,1.011874872484766
16407.03088659637,1.012021071365091
16520.75899154358,1.012059254538225
16635.27542205343,1.012635245709671
16750.58564253766,1.010774355244762
16866.69515528551,1.012119404602835
16983.60950072629,1.012394185397625
17101.33425769367,1.011580285539409
17219.87504369202,1.011957395319519
17339.23751516434,1.011663168758387
17459.42736776224,1.011964539284503
17580.45033661769,1.011985279706417
17702.31219661672,1.011483021515027
17825.01876267492,1.009948718585485
17948.57589001498,1.011555796374819
18072.98947444604,1.011333141956923
18198.26545264504,1.011135686549592
18324.40980244,1.010601390703541
18451.42854309528,1.010398828011172
18579.32773559874,1.010452229281415
18708.11348295105,1.010643569443107
18837.79193045683,1.009191368820733
18968.36926601795,1.010335820864402
19099.85172042873,1.010290396389695
19232.24556767331,1.009719825878297
19365.55712522499,1.00997520860322
19499.79275434775,1.009852070681416
19634.9588603997,1.009993764061804
19771.06189313879,1.009842622939925
19908.10834703055,1.009139047905302
20046.104761558,1.00845187295608
20185.0577215337,1.007845471886216
20324.97385741392,1.007877264244736
20465.85984561509,1.009107211026714
20607.72240883233,1.008402338037634
20750.56831636026,1.008537753372164
20894.40438441601,1.00896920733666
21039.23747646447,1.008790426161399
21185.07450354579,1.008015722626041
21331.92242460517,1.006364714541888
21479.78824682491,1.00708684468441
21628.67902595877,1.006380077411073
21778.60186666868,1.008068889799473
21929.56392286371,1.007583459991265
22081.57239804148,1.005795178452602
22234.63454563184,1.008000301154022
22388.75766934305,1.006685223755527
22543.94912351022,1.004945055068047
22700.21631344632,1.006274350247166
22857.56669579545,1.005484196029045
23016.00777888873,1.005591031757843
23175.54712310252,1.005392500283672
23336.19234121925,1.005385666026494
23497.95109879059,1.004901922699602
23660.83111450329,1.003701407265874
23824.84016054749,1.001999648026823
23989.98606298758,1.003331694803347
24156.2767021356,1.003399446446536
24323.72001292736,1.002306941047884
24492.32398530097,1.003092095659363
24662.09666457818,1.003039327857196
24833.04615184822,1.002209370186209
25005.1806043544,1.001444847429925
25178.50823588335,1.000121618079183
25353.03731715691,1.00118481178134
25528.77617622687,1.00047056672245
25705.73319887231,1.000501721625739
25883.91682899972,1.000977080104437
26063.33556904599,0.9996986482967263
26243.99798038407,0.9989282310931114
26425.9126837315,0.9985956732546856
26609.08835956182,0.9970034765264825
26793.5337485187,0.9975017360439656
26979.25765183307,0.9956756521095558
27166.26893174308,0.9952224700260224
27354.57651191698,0.9960151855513522
27544.18937787893,0.9945783083446953
27735.11657743777,0.9943213919257067
27927.36722111875,0.9935920152130736
28120.95048259828,0.9914383308494458
28315.87559914163,0.9917080153474201
28512.15187204377,0.9924805019574841
28709.78866707312,0.991016611320833
28908.79541491855,0.9905159393988628
29109.18161163932,0.9898081728269085
29310.95681911823,0.9891693981870635
29514.13066551789,0.9880522506825831
29718.71284574014,0.9854476774028247
29924.71312188867,0.9859573082380715
30132.14132373484,0.9860538394471638
30341.00734918674,0.9839925787770717
30551.32116476146,0.9827434850538203
30763.0928060607,0.982755421198265
30976.33237824963,0.9814475326621289
31191.05005653908,0.979850541980113
31407.25608667106,0.9791814306525272
31624.96078540767,0.9781832100539544
31844.17454102341,0.9769077613227606
32064.90781380084,0.9760191814518271
32287.17113652973,0.9739114810105161
32510.97511500968,0.972490036474688
32736.33042855618,0.9709456800490821
32963.24783051018,0.9709083861921544
33191.73814875122,0.9693657127863701
33421.81228621416,0.966377299228541
33653.48122140935,0.9632441014417195
33886.75600894657,0.9634484916012938
34121.64778006248,0.9604762857895345
34358.16774315177,0.9603398316710584
34596.32718430204,0.9583662268648445
34836.13746783229,0.9569701118401975
35077.61003683523,0.9533162185211381
35320.7564137233,0.9511413174939671
35565.58820077847,0.9467235917755019
35812.1170807059,0.9463181601347789
36060.35481719139,0.9431212557157048
36310.31325546272,0.9412339839269918
36562.00432285486,0.938876920328534
36815.44002937913,0.9359976175732834
37070.63246829624,0.9321779648172654
37327.59381669341,0.929058144752254
37586.33633606538,0.9237223073620534
37846.87237289952,0.920408968874487
38109.21435926495,0.9190841051491917
38373.3748134058,0.9147474164960098
38639.36634033849,0.9108967292402591
38907.20163245327,0.9072441420183158
39176.89347011981,0.9020157739393315
39448.45472229709,0.8969361642793385
39721.89834714744,0.8919379942088888
39997.2373926549,0.888268185157455
40274.48499724778,0.8830447179413635
40553.65439042566,0.8782858900525827
40834.75889339061,0.8724790426763194
41117.81191968285,0.8669439467258363
41402.82697582086,0.8597083317313481
41689.8176619458,0.8521314007222639
41978.7976724705,0.8471407522731805
42269.78079673295,0.8411249627469077
42562.78091965426,0.8334357427641275
42857.81202240119,0.8258981417615665
43154.88818305335,0.8185967426280107
43454.02357727491,0.8113120643507989
43755.23247899107,0.8027455768359848
44058.52926106915,0.7944865059905079
44363.9283960044,0.7857005668296081
44671.44445661065,0.7778181482974091
44981.09211671564,0.7680881014898655
45292.88615186122,0.7591010833421703
45606.84144000839,0.7491685463241636
45922.97296224726,0.7391646678417783
46241.29580351192,0.7290738493588826
46561.82515330018,0.7175257981541029
46884.57630639847,0.7083134375798773
47209.56466361156,0.6973416588608862
47536.80573249755,0.6860244184581771
47866.31512810777,0.6740801844354328
48198.10857373192,0.6627097188227756
48532.20190164834,0.6522125001411471
48868.61105387946,0.6398712851071825
49207.35208295257,0.6271254726730708
49548.44115266573,0.6158481725651765
49891.89453885912,0.6027745735519139
50237.72863019164,0.5912399682089925
50585.95992892292,0.5784910045574941
50936.60505170085,0.566539680702534
51289.68073035438,0.5547141031491698
51645.20381269195,0.5419431674197259
52003.19126330547,0.5294244956745144
52363.66016437974,0.5168556348387232
52726.62771650762,0.5043185975917455
53092.11123951082,0.4918330611465581
53460.12817326626,0.4797130545812558
53830.69607853834,0.4676629157936263
54203.83263781689,0.4555241635754079
54579.55565616085,0.4436441432930736
54957.88306204793,0.432426493657446
55338.83290823023,0.4206566956020774
55722.4233725954,0.4091650468147285
56108.67275903426,0.3974861143915188
56497.59949831414,0.3868947348981077
56889.22214895831,0.3762550713256878
57283.55939813161,0.3653335848689109
57680.63006253211,0.3549447412539548
58080.45308928901,0.3444267816961873
58483.04755686671,0.3346831590272094
